customerid,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction,churn,spend_per_tenure,call_delay_ratio,usage_recent_score,spend_usage_ratio
291.0,44.0,Male,34.0,30.0,4.0,28.0,Standard,Quarterly,654.0,26.0,0,19.235294117647058,0.13793103448275862,1.1111111111111112,21.096774193548388
292.0,24.0,Female,8.0,7.0,8.0,29.0,Premium,Annual,226.0,4.0,1,28.25,0.26666666666666666,1.4,28.25
294.0,41.0,Male,35.0,8.0,3.0,28.0,Standard,Annual,163.0,8.0,0,4.6571428571428575,0.10344827586206896,0.8888888888888888,18.11111111111111
295.0,20.0,Female,56.0,12.0,5.0,14.0,Basic,Quarterly,837.0,9.0,0,14.946428571428571,0.3333333333333333,1.2,64.38461538461539
296.0,52.0,Male,33.0,27.0,0.0,19.0,Basic,Monthly,719.0,18.0,0,21.78787878787879,0.0,1.4210526315789473,25.678571428571427
298.0,47.0,Female,23.0,6.0,1.0,17.0,Basic,Annual,300.0,27.0,0,13.043478260869565,0.05555555555555555,0.21428571428571427,42.857142857142854
299.0,18.0,Female,50.0,10.0,6.0,27.0,Standard,Monthly,487.0,18.0,1,9.74,0.21428571428571427,0.5263157894736842,44.27272727272727
300.0,37.0,Male,42.0,26.0,5.0,24.0,Premium,Quarterly,862.0,9.0,1,20.523809523809526,0.2,2.6,31.925925925925927
301.0,36.0,Male,38.0,14.0,4.0,7.0,Basic,Annual,863.0,7.0,0,22.710526315789473,0.5,1.75,57.53333333333333
302.0,48.0,Female,35.0,26.0,3.0,5.0,Premium,Quarterly,415.0,20.0,0,11.857142857142858,0.5,1.2380952380952381,15.37037037037037
303.0,35.0,Female,21.0,19.0,9.0,11.0,Basic,Monthly,607.0,21.0,0,28.904761904761905,0.75,0.8636363636363636,30.35
306.0,62.0,Male,35.0,18.0,4.0,24.0,Premium,Quarterly,603.0,9.0,0,17.228571428571428,0.16,1.8,31.736842105263158
307.0,19.0,Female,26.0,18.0,10.0,18.0,Standard,Monthly,721.0,25.0,1,27.73076923076923,0.5263157894736842,0.6923076923076923,37.94736842105263
308.0,41.0,Female,49.0,27.0,0.0,5.0,Standard,Monthly,329.0,8.0,0,6.714285714285714,0.0,3.0,11.75
310.0,29.0,Male,24.0,30.0,1.0,7.0,Standard,Annual,101.0,30.0,0,4.208333333333333,0.125,0.967741935483871,3.2580645161290325
311.0,24.0,Male,56.0,23.0,3.0,30.0,Standard,Quarterly,123.0,14.0,0,2.1964285714285716,0.0967741935483871,1.5333333333333334,5.125
312.0,31.0,Female,16.0,8.0,0.0,1.0,Basic,Annual,438.0,23.0,0,27.375,0.0,0.3333333333333333,48.666666666666664
315.0,24.0,Female,42.0,17.0,7.0,8.0,Basic,Annual,210.0,29.0,0,5.0,0.7777777777777778,0.5666666666666667,11.666666666666666
316.0,19.0,Female,29.0,28.0,1.0,21.0,Basic,Annual,802.0,17.0,0,27.655172413793103,0.045454545454545456,1.5555555555555556,27.655172413793103
317.0,55.0,Male,20.0,18.0,5.0,4.0,Premium,Quarterly,305.0,26.0,0,15.25,1.0,0.6666666666666666,16.05263157894737
319.0,45.0,Female,47.0,19.0,10.0,23.0,Basic,Monthly,464.0,24.0,1,9.872340425531915,0.4166666666666667,0.76,23.2
320.0,31.0,Male,52.0,7.0,10.0,19.0,Premium,Quarterly,197.0,3.0,1,3.7884615384615383,0.5,1.75,24.625
323.0,51.0,Female,57.0,21.0,3.0,11.0,Premium,Monthly,471.0,11.0,0,8.263157894736842,0.25,1.75,21.40909090909091
325.0,23.0,Female,39.0,11.0,2.0,24.0,Standard,Monthly,666.0,25.0,1,17.076923076923077,0.08,0.4230769230769231,55.5
326.0,61.0,Male,42.0,3.0,2.0,24.0,Standard,Monthly,525.0,25.0,0,12.5,0.08,0.11538461538461539,131.25
328.0,45.0,Female,59.0,11.0,7.0,20.0,Standard,Annual,175.0,29.0,1,2.9661016949152543,0.3333333333333333,0.36666666666666664,14.583333333333334
332.0,34.0,Female,57.0,9.0,8.0,10.0,Standard,Monthly,603.0,25.0,0,10.578947368421053,0.7272727272727273,0.34615384615384615,60.3
334.0,27.0,Female,21.0,24.0,4.0,30.0,Standard,Annual,823.0,28.0,0,39.19047619047619,0.12903225806451613,0.8275862068965517,32.92
335.0,26.0,Male,54.0,26.0,8.0,27.0,Basic,Annual,525.0,30.0,1,9.722222222222221,0.2857142857142857,0.8387096774193549,19.444444444444443
338.0,42.0,Female,38.0,18.0,2.0,18.0,Basic,Monthly,808.0,6.0,0,21.263157894736842,0.10526315789473684,2.5714285714285716,42.526315789473685
339.0,55.0,Male,56.0,30.0,8.0,10.0,Standard,Quarterly,550.0,17.0,0,9.821428571428571,0.7272727272727273,1.6666666666666667,17.741935483870968
340.0,23.0,Female,48.0,11.0,8.0,26.0,Basic,Monthly,169.0,15.0,1,3.5208333333333335,0.2962962962962963,0.6875,14.083333333333334
341.0,36.0,Female,51.0,21.0,6.0,16.0,Premium,Monthly,278.0,27.0,1,5.450980392156863,0.35294117647058826,0.75,12.636363636363637
342.0,44.0,Female,57.0,10.0,8.0,7.0,Standard,Monthly,163.0,17.0,0,2.8596491228070176,1.0,0.5555555555555556,14.818181818181818
343.0,45.0,Male,16.0,14.0,3.0,9.0,Basic,Monthly,474.0,14.0,0,29.625,0.3,0.9333333333333333,31.6
344.0,29.0,Male,17.0,5.0,7.0,22.0,Basic,Annual,446.0,7.0,0,26.235294117647058,0.30434782608695654,0.625,74.33333333333333
349.0,22.0,Male,59.0,23.0,1.0,6.0,Premium,Monthly,707.0,12.0,0,11.983050847457626,0.14285714285714285,1.7692307692307692,29.458333333333332
350.0,46.0,Female,42.0,18.0,6.0,5.0,Premium,Monthly,719.0,6.0,0,17.11904761904762,1.0,2.5714285714285716,37.8421052631579
352.0,28.0,Male,16.0,15.0,2.0,28.0,Standard,Quarterly,704.0,23.0,0,44.0,0.06896551724137931,0.625,44.0
353.0,28.0,Male,17.0,4.0,5.0,25.0,Basic,Annual,519.0,8.0,0,30.529411764705884,0.19230769230769232,0.4444444444444444,103.8
354.0,28.0,Female,34.0,28.0,9.0,8.0,Standard,Quarterly,672.0,27.0,0,19.764705882352942,1.0,1.0,23.17241379310345
355.0,30.0,Male,40.0,30.0,7.0,14.0,Basic,Monthly,296.0,25.0,0,7.4,0.4666666666666667,1.1538461538461537,9.548387096774194
358.0,27.0,Female,19.0,7.0,2.0,1.0,Premium,Monthly,928.0,12.0,0,48.8421052631579,1.0,0.5384615384615384,116.0
359.0,60.0,Female,46.0,6.0,1.0,25.0,Standard,Monthly,621.0,2.0,1,13.5,0.038461538461538464,2.0,88.71428571428571
363.0,30.0,Male,41.0,17.0,2.0,14.0,Basic,Monthly,706.0,12.0,0,17.21951219512195,0.13333333333333333,1.3076923076923077,39.22222222222222
365.0,57.0,Female,41.0,7.0,3.0,25.0,Premium,Quarterly,130.0,18.0,1,3.1707317073170733,0.11538461538461539,0.3684210526315789,16.25
366.0,56.0,Female,30.0,24.0,7.0,10.0,Standard,Monthly,862.0,7.0,0,28.733333333333334,0.6363636363636364,3.0,34.48
369.0,50.0,Female,41.0,11.0,7.0,10.0,Standard,Monthly,503.0,24.0,0,12.268292682926829,0.6363636363636364,0.44,41.916666666666664
370.0,54.0,Female,30.0,6.0,1.0,24.0,Standard,Monthly,721.0,16.0,1,24.033333333333335,0.04,0.35294117647058826,103.0
372.0,30.0,Female,37.0,28.0,5.0,17.0,Premium,Annual,124.0,19.0,1,3.3513513513513513,0.2777777777777778,1.4,4.275862068965517
373.0,53.0,Female,45.0,25.0,1.0,11.0,Standard,Monthly,420.0,18.0,0,9.333333333333334,0.08333333333333333,1.3157894736842106,16.153846153846153
374.0,62.0,Male,14.0,5.0,0.0,8.0,Standard,Quarterly,197.0,5.0,0,14.071428571428571,0.0,0.8333333333333334,32.833333333333336
375.0,57.0,Female,35.0,15.0,1.0,17.0,Premium,Quarterly,632.0,19.0,0,18.057142857142857,0.05555555555555555,0.75,39.5
376.0,25.0,Female,46.0,30.0,7.0,22.0,Premium,Quarterly,982.0,18.0,1,21.347826086956523,0.30434782608695654,1.5789473684210527,31.677419354838708
377.0,34.0,Male,17.0,23.0,9.0,28.0,Standard,Quarterly,421.0,16.0,0,24.764705882352942,0.3103448275862069,1.3529411764705883,17.541666666666668
381.0,21.0,Female,45.0,5.0,2.0,10.0,Basic,Annual,288.0,11.0,0,6.4,0.18181818181818182,0.4166666666666667,48.0
382.0,50.0,Female,40.0,7.0,2.0,23.0,Basic,Annual,928.0,27.0,0,23.2,0.08333333333333333,0.25,116.0
383.0,53.0,Male,10.0,17.0,4.0,25.0,Premium,Annual,321.0,12.0,0,32.1,0.15384615384615385,1.3076923076923077,17.833333333333332
384.0,27.0,Male,39.0,18.0,1.0,11.0,Basic,Annual,651.0,27.0,0,16.692307692307693,0.08333333333333333,0.6428571428571429,34.26315789473684
385.0,23.0,Male,20.0,14.0,3.0,22.0,Premium,Annual,924.0,20.0,0,46.2,0.13043478260869565,0.6666666666666666,61.6
386.0,41.0,Female,41.0,15.0,10.0,27.0,Premium,Quarterly,814.0,19.0,1,19.853658536585368,0.35714285714285715,0.75,50.875
387.0,54.0,Male,41.0,21.0,2.0,17.0,Standard,Monthly,420.0,21.0,0,10.24390243902439,0.1111111111111111,0.9545454545454546,19.09090909090909
388.0,57.0,Female,55.0,12.0,4.0,26.0,Basic,Monthly,265.0,8.0,1,4.818181818181818,0.14814814814814814,1.3333333333333333,20.384615384615383
390.0,52.0,Female,33.0,27.0,0.0,1.0,Standard,Monthly,808.0,10.0,0,24.484848484848484,0.0,2.4545454545454546,28.857142857142858
399.0,57.0,Male,57.0,7.0,5.0,26.0,Premium,Annual,699.0,26.0,1,12.263157894736842,0.18518518518518517,0.25925925925925924,87.375
406.0,65.0,Male,27.0,17.0,3.0,23.0,Premium,Annual,328.0,23.0,0,12.148148148148149,0.125,0.7083333333333334,18.22222222222222
407.0,21.0,Female,41.0,24.0,5.0,10.0,Basic,Annual,524.0,13.0,0,12.78048780487805,0.45454545454545453,1.7142857142857142,20.96
408.0,63.0,Female,60.0,30.0,0.0,7.0,Premium,Annual,494.0,19.0,0,8.233333333333333,0.0,1.5,15.935483870967742
409.0,40.0,Female,49.0,5.0,6.0,21.0,Standard,Monthly,292.0,14.0,1,5.959183673469388,0.2727272727272727,0.3333333333333333,48.666666666666664
413.0,52.0,Female,56.0,10.0,4.0,5.0,Standard,Quarterly,444.0,9.0,0,7.928571428571429,0.6666666666666666,1.0,40.36363636363637
415.0,33.0,Female,16.0,4.0,5.0,21.0,Premium,Annual,233.0,21.0,1,14.5625,0.22727272727272727,0.18181818181818182,46.6
416.0,18.0,Male,21.0,10.0,7.0,20.0,Basic,Monthly,968.0,18.0,0,46.095238095238095,0.3333333333333333,0.5263157894736842,88.0
417.0,63.0,Female,11.0,8.0,1.0,20.0,Standard,Annual,534.0,27.0,0,48.54545454545455,0.047619047619047616,0.2857142857142857,59.333333333333336
418.0,34.0,Male,58.0,29.0,0.0,13.0,Premium,Quarterly,238.0,29.0,0,4.103448275862069,0.0,0.9666666666666667,7.933333333333334
419.0,31.0,Male,34.0,1.0,9.0,24.0,Premium,Annual,190.0,16.0,1,5.588235294117647,0.36,0.058823529411764705,95.0
420.0,28.0,Female,43.0,23.0,0.0,9.0,Standard,Annual,421.0,13.0,0,9.790697674418604,0.0,1.6428571428571428,17.541666666666668
422.0,30.0,Female,30.0,4.0,3.0,8.0,Basic,Quarterly,536.0,27.0,0,17.866666666666667,0.3333333333333333,0.14285714285714285,107.2
423.0,43.0,Male,31.0,3.0,2.0,20.0,Basic,Annual,406.0,13.0,0,13.096774193548388,0.09523809523809523,0.21428571428571427,101.5
424.0,36.0,Male,24.0,22.0,5.0,25.0,Standard,Annual,665.0,20.0,1,27.708333333333332,0.19230769230769232,1.0476190476190477,28.91304347826087
425.0,18.0,Male,8.0,3.0,7.0,20.0,Premium,Quarterly,412.0,26.0,0,51.5,0.3333333333333333,0.1111111111111111,103.0
426.0,46.0,Female,43.0,3.0,6.0,19.0,Basic,Monthly,165.0,23.0,1,3.8372093023255816,0.3,0.125,41.25
427.0,54.0,Male,18.0,4.0,1.0,22.0,Basic,Monthly,272.0,29.0,0,15.11111111111111,0.043478260869565216,0.13333333333333333,54.4
428.0,42.0,Female,52.0,5.0,6.0,30.0,Standard,Quarterly,271.0,29.0,1,5.211538461538462,0.1935483870967742,0.16666666666666666,45.166666666666664
429.0,39.0,Female,12.0,28.0,0.0,1.0,Standard,Monthly,233.0,27.0,0,19.416666666666668,0.0,1.0,8.03448275862069
435.0,29.0,Female,33.0,2.0,7.0,13.0,Premium,Quarterly,190.0,9.0,0,5.757575757575758,0.5,0.2,63.333333333333336
439.0,63.0,Male,23.0,13.0,3.0,19.0,Premium,Monthly,966.0,19.0,0,42.0,0.15,0.65,69.0
440.0,42.0,Male,25.0,6.0,4.0,6.0,Basic,Monthly,590.0,2.0,0,23.6,0.5714285714285714,2.0,84.28571428571429
444.0,37.0,Male,9.0,10.0,7.0,28.0,Basic,Annual,383.0,5.0,0,42.55555555555556,0.2413793103448276,1.6666666666666667,34.81818181818182
446.0,64.0,Male,45.0,26.0,2.0,20.0,Premium,Quarterly,676.0,11.0,0,15.022222222222222,0.09523809523809523,2.1666666666666665,25.037037037037038
449.0,59.0,Female,44.0,6.0,10.0,26.0,Standard,Monthly,291.0,15.0,1,6.613636363636363,0.37037037037037035,0.375,41.57142857142857
451.0,24.0,Female,27.0,15.0,2.0,6.0,Standard,Quarterly,907.0,9.0,0,33.592592592592595,0.2857142857142857,1.5,56.6875
452.0,29.0,Male,49.0,25.0,10.0,24.0,Premium,Monthly,865.0,23.0,1,17.653061224489797,0.4,1.0416666666666667,33.26923076923077
453.0,53.0,Male,30.0,24.0,4.0,24.0,Premium,Quarterly,346.0,29.0,0,11.533333333333333,0.16,0.8,13.84
454.0,38.0,Male,31.0,9.0,3.0,5.0,Standard,Monthly,158.0,10.0,0,5.096774193548387,0.5,0.8181818181818182,15.8
457.0,30.0,Male,53.0,7.0,9.0,20.0,Standard,Annual,307.0,8.0,1,5.7924528301886795,0.42857142857142855,0.7777777777777778,38.375
458.0,22.0,Male,52.0,9.0,5.0,8.0,Premium,Annual,788.0,19.0,0,15.153846153846153,0.5555555555555556,0.45,78.8
459.0,33.0,Female,55.0,15.0,8.0,30.0,Basic,Annual,611.0,16.0,1,11.10909090909091,0.25806451612903225,0.8823529411764706,38.1875
461.0,46.0,Male,30.0,29.0,5.0,10.0,Premium,Annual,447.0,30.0,0,14.9,0.45454545454545453,0.9354838709677419,14.9
464.0,30.0,Male,35.0,25.0,1.0,26.0,Basic,Monthly,228.0,15.0,0,6.514285714285714,0.037037037037037035,1.5625,8.76923076923077
465.0,45.0,Male,13.0,29.0,3.0,18.0,Premium,Quarterly,642.0,18.0,0,49.38461538461539,0.15789473684210525,1.5263157894736843,21.4
466.0,22.0,Female,49.0,23.0,0.0,19.0,Standard,Annual,168.0,14.0,0,3.4285714285714284,0.0,1.5333333333333334,7.0
467.0,58.0,Female,38.0,6.0,9.0,29.0,Standard,Annual,284.0,29.0,1,7.473684210526316,0.3,0.2,40.57142857142857
470.0,56.0,Female,21.0,6.0,2.0,12.0,Basic,Quarterly,823.0,8.0,0,39.19047619047619,0.15384615384615385,0.6666666666666666,117.57142857142857
473.0,61.0,Male,49.0,8.0,4.0,10.0,Basic,Annual,880.0,14.0,0,17.959183673469386,0.36363636363636365,0.5333333333333333,97.77777777777777
474.0,48.0,Female,19.0,27.0,6.0,12.0,Premium,Monthly,992.0,12.0,0,52.21052631578947,0.46153846153846156,2.076923076923077,35.42857142857143
476.0,47.0,Male,40.0,8.0,9.0,8.0,Standard,Monthly,562.0,17.0,0,14.05,1.0,0.4444444444444444,62.44444444444444
478.0,61.0,Female,60.0,24.0,1.0,25.0,Standard,Quarterly,681.0,27.0,0,11.35,0.038461538461538464,0.8571428571428571,27.24
479.0,26.0,Female,59.0,8.0,4.0,26.0,Basic,Monthly,409.0,20.0,1,6.932203389830509,0.14814814814814814,0.38095238095238093,45.44444444444444
480.0,25.0,Female,15.0,30.0,1.0,4.0,Premium,Monthly,690.0,20.0,0,46.0,0.2,1.4285714285714286,22.258064516129032
481.0,22.0,Female,49.0,7.0,8.0,8.0,Standard,Annual,751.0,5.0,0,15.326530612244898,0.8888888888888888,1.1666666666666667,93.875
484.0,42.0,Female,20.0,6.0,2.0,16.0,Standard,Monthly,445.0,29.0,0,22.25,0.11764705882352941,0.2,63.57142857142857
486.0,25.0,Female,24.0,17.0,6.0,22.0,Standard,Annual,489.0,12.0,1,20.375,0.2608695652173913,1.3076923076923077,27.166666666666668
488.0,46.0,Male,11.0,19.0,2.0,7.0,Standard,Quarterly,612.0,8.0,0,55.63636363636363,0.25,2.111111111111111,30.6
489.0,24.0,Male,19.0,18.0,4.0,30.0,Basic,Annual,814.0,20.0,0,42.8421052631579,0.12903225806451613,0.8571428571428571,42.8421052631579
490.0,43.0,Female,48.0,6.0,3.0,15.0,Premium,Quarterly,183.0,17.0,0,3.8125,0.1875,0.3333333333333333,26.142857142857142
491.0,46.0,Male,52.0,22.0,3.0,16.0,Premium,Monthly,494.0,17.0,0,9.5,0.17647058823529413,1.2222222222222223,21.47826086956522
492.0,39.0,Female,44.0,30.0,2.0,30.0,Standard,Annual,844.0,23.0,0,19.181818181818183,0.06451612903225806,1.25,27.225806451612904
494.0,61.0,Male,16.0,25.0,8.0,19.0,Standard,Quarterly,804.0,19.0,0,50.25,0.4,1.25,30.923076923076923
497.0,26.0,Female,44.0,15.0,1.0,24.0,Standard,Quarterly,109.0,5.0,1,2.477272727272727,0.04,2.5,6.8125
498.0,64.0,Male,37.0,3.0,1.0,14.0,Standard,Annual,457.0,15.0,0,12.35135135135135,0.06666666666666667,0.1875,114.25
499.0,30.0,Female,24.0,15.0,0.0,2.0,Premium,Quarterly,755.0,15.0,0,31.458333333333332,0.0,0.9375,47.1875
500.0,36.0,Female,34.0,24.0,8.0,30.0,Standard,Quarterly,948.0,30.0,1,27.88235294117647,0.25806451612903225,0.7741935483870968,37.92
501.0,32.0,Male,43.0,8.0,2.0,14.0,Standard,Annual,323.0,7.0,0,7.511627906976744,0.13333333333333333,1.0,35.888888888888886
505.0,23.0,Male,24.0,6.0,1.0,28.0,Basic,Monthly,388.0,15.0,0,16.166666666666668,0.034482758620689655,0.375,55.42857142857143
506.0,61.0,Female,8.0,18.0,0.0,5.0,Standard,Quarterly,447.0,19.0,0,55.875,0.0,0.9,23.526315789473685
507.0,47.0,Female,39.0,15.0,6.0,9.0,Premium,Monthly,912.0,12.0,0,23.384615384615383,0.6,1.1538461538461537,57.0
508.0,31.0,Female,33.0,30.0,8.0,14.0,Standard,Quarterly,543.0,27.0,0,16.454545454545453,0.5333333333333333,1.0714285714285714,17.516129032258064
510.0,24.0,Female,25.0,23.0,9.0,11.0,Premium,Annual,314.0,21.0,0,12.56,0.75,1.0454545454545454,13.083333333333334
511.0,59.0,Male,26.0,28.0,0.0,27.0,Standard,Monthly,523.0,29.0,0,20.115384615384617,0.0,0.9333333333333333,18.03448275862069
512.0,50.0,Female,32.0,9.0,1.0,29.0,Basic,Quarterly,752.0,14.0,0,23.5,0.03333333333333333,0.6,75.2
513.0,59.0,Female,45.0,14.0,7.0,16.0,Premium,Monthly,440.0,7.0,1,9.777777777777779,0.4117647058823529,1.75,29.333333333333332
514.0,55.0,Male,52.0,11.0,0.0,11.0,Standard,Annual,478.0,11.0,0,9.192307692307692,0.0,0.9166666666666666,39.833333333333336
515.0,56.0,Female,23.0,18.0,2.0,14.0,Basic,Annual,625.0,6.0,0,27.17391304347826,0.13333333333333333,2.5714285714285716,32.89473684210526
516.0,61.0,Female,24.0,15.0,3.0,13.0,Premium,Monthly,770.0,11.0,0,32.083333333333336,0.21428571428571427,1.25,48.125
518.0,64.0,Female,15.0,13.0,6.0,6.0,Basic,Quarterly,493.0,25.0,0,32.86666666666667,0.8571428571428571,0.5,35.214285714285715
520.0,27.0,Male,54.0,11.0,3.0,27.0,Basic,Annual,389.0,27.0,0,7.203703703703703,0.10714285714285714,0.39285714285714285,32.416666666666664
521.0,46.0,Female,29.0,2.0,8.0,21.0,Basic,Annual,344.0,17.0,1,11.862068965517242,0.36363636363636365,0.1111111111111111,114.66666666666667
523.0,37.0,Male,15.0,11.0,6.0,14.0,Premium,Monthly,152.0,14.0,0,10.133333333333333,0.4,0.7333333333333333,12.666666666666666
524.0,27.0,Female,56.0,8.0,0.0,23.0,Basic,Monthly,833.0,11.0,1,14.875,0.0,0.6666666666666666,92.55555555555556
525.0,37.0,Female,13.0,13.0,8.0,12.0,Standard,Quarterly,439.0,18.0,0,33.76923076923077,0.6153846153846154,0.6842105263157895,31.357142857142858
526.0,27.0,Male,15.0,24.0,5.0,10.0,Standard,Annual,831.0,13.0,0,55.4,0.45454545454545453,1.7142857142857142,33.24
527.0,47.0,Male,53.0,8.0,0.0,21.0,Standard,Quarterly,745.0,9.0,0,14.056603773584905,0.0,0.8,82.77777777777777
531.0,53.0,Male,52.0,10.0,0.0,0.0,Basic,Annual,974.0,8.0,0,18.73076923076923,0.0,1.1111111111111112,88.54545454545455
533.0,25.0,Female,32.0,15.0,5.0,10.0,Premium,Annual,849.0,27.0,0,26.53125,0.45454545454545453,0.5357142857142857,53.0625
535.0,36.0,Male,57.0,21.0,0.0,27.0,Standard,Quarterly,648.0,19.0,0,11.368421052631579,0.0,1.05,29.454545454545453
536.0,62.0,Female,17.0,19.0,8.0,15.0,Standard,Monthly,182.0,19.0,0,10.705882352941176,0.5,0.95,9.1
538.0,62.0,Male,50.0,15.0,0.0,22.0,Premium,Monthly,913.0,9.0,0,18.26,0.0,1.5,57.0625
541.0,59.0,Female,46.0,8.0,7.0,12.0,Standard,Quarterly,891.0,6.0,0,19.369565217391305,0.5384615384615384,1.1428571428571428,99.0
543.0,35.0,Male,40.0,7.0,3.0,23.0,Premium,Quarterly,752.0,13.0,0,18.8,0.125,0.5,94.0
546.0,38.0,Male,11.0,10.0,1.0,27.0,Standard,Monthly,155.0,8.0,0,14.090909090909092,0.03571428571428571,1.1111111111111112,14.090909090909092
547.0,51.0,Female,20.0,2.0,6.0,8.0,Standard,Annual,230.0,23.0,1,11.5,0.6666666666666666,0.08333333333333333,76.66666666666667
548.0,46.0,Male,60.0,11.0,8.0,11.0,Standard,Quarterly,805.0,26.0,0,13.416666666666666,0.6666666666666666,0.4074074074074074,67.08333333333333
550.0,60.0,Female,49.0,23.0,3.0,7.0,Standard,Annual,166.0,12.0,0,3.3877551020408165,0.375,1.7692307692307692,6.916666666666667
552.0,36.0,Male,26.0,15.0,2.0,25.0,Premium,Quarterly,654.0,30.0,0,25.153846153846153,0.07692307692307693,0.4838709677419355,40.875
555.0,30.0,Male,33.0,14.0,7.0,30.0,Standard,Annual,482.0,24.0,1,14.606060606060606,0.22580645161290322,0.56,32.13333333333333
557.0,24.0,Male,43.0,2.0,1.0,7.0,Premium,Annual,186.0,11.0,1,4.325581395348837,0.125,0.16666666666666666,62.0
558.0,58.0,Female,16.0,6.0,8.0,22.0,Basic,Monthly,845.0,8.0,1,52.8125,0.34782608695652173,0.6666666666666666,120.71428571428571
560.0,28.0,Female,38.0,9.0,5.0,23.0,Basic,Monthly,885.0,16.0,1,23.289473684210527,0.20833333333333334,0.5294117647058824,88.5
561.0,27.0,Female,55.0,11.0,6.0,24.0,Standard,Annual,993.0,18.0,1,18.054545454545455,0.24,0.5789473684210527,82.75
562.0,41.0,Female,38.0,23.0,8.0,21.0,Standard,Quarterly,569.0,7.0,1,14.973684210526315,0.36363636363636365,2.875,23.708333333333332
563.0,58.0,Male,14.0,21.0,8.0,11.0,Standard,Monthly,334.0,13.0,0,23.857142857142858,0.6666666666666666,1.5,15.181818181818182
564.0,25.0,Male,44.0,4.0,9.0,25.0,Standard,Monthly,293.0,1.0,1,6.659090909090909,0.34615384615384615,2.0,58.6
567.0,61.0,Female,3.0,16.0,10.0,15.0,Standard,Quarterly,158.0,7.0,0,52.666666666666664,0.625,2.0,9.294117647058824
568.0,59.0,Female,12.0,13.0,3.0,14.0,Basic,Annual,701.0,27.0,0,58.416666666666664,0.2,0.4642857142857143,50.07142857142857
570.0,32.0,Male,45.0,16.0,3.0,3.0,Standard,Quarterly,457.0,29.0,0,10.155555555555555,0.75,0.5333333333333333,26.88235294117647
572.0,36.0,Male,4.0,17.0,6.0,27.0,Standard,Monthly,133.0,25.0,0,33.25,0.21428571428571427,0.6538461538461539,7.388888888888889
573.0,45.0,Female,42.0,13.0,6.0,15.0,Premium,Annual,206.0,17.0,0,4.904761904761905,0.375,0.7222222222222222,14.714285714285714
575.0,23.0,Male,21.0,21.0,10.0,14.0,Basic,Quarterly,125.0,5.0,0,5.9523809523809526,0.6666666666666666,3.5,5.681818181818182
576.0,30.0,Female,18.0,26.0,0.0,7.0,Basic,Annual,471.0,20.0,0,26.166666666666668,0.0,1.2380952380952381,17.444444444444443
578.0,43.0,Male,20.0,23.0,1.0,5.0,Premium,Quarterly,501.0,6.0,0,25.05,0.16666666666666666,3.2857142857142856,20.875
579.0,49.0,Male,20.0,2.0,4.0,7.0,Basic,Monthly,104.0,8.0,0,5.2,0.5,0.2222222222222222,34.666666666666664
580.0,41.0,Female,27.0,12.0,4.0,5.0,Premium,Quarterly,512.0,25.0,0,18.962962962962962,0.6666666666666666,0.46153846153846156,39.38461538461539
581.0,54.0,Female,22.0,8.0,1.0,23.0,Premium,Monthly,554.0,28.0,1,25.181818181818183,0.041666666666666664,0.27586206896551724,61.55555555555556
586.0,54.0,Male,19.0,17.0,5.0,10.0,Standard,Monthly,668.0,26.0,0,35.1578947368421,0.45454545454545453,0.6296296296296297,37.111111111111114
587.0,63.0,Male,39.0,21.0,8.0,17.0,Standard,Quarterly,821.0,24.0,1,21.05128205128205,0.4444444444444444,0.84,37.31818181818182
589.0,29.0,Male,52.0,14.0,2.0,29.0,Standard,Monthly,685.0,5.0,0,13.173076923076923,0.06666666666666667,2.3333333333333335,45.666666666666664
592.0,55.0,Male,33.0,24.0,10.0,19.0,Premium,Annual,282.0,29.0,1,8.545454545454545,0.5,0.8,11.28
594.0,18.0,Male,13.0,7.0,2.0,24.0,Premium,Quarterly,476.0,10.0,0,36.61538461538461,0.08,0.6363636363636364,59.5
